-1.0472	8.77044	0.015039	8.91936	0.0157524	9.20814	0.017054	9.54275	0.0186049	9.76576	0.0198572	9.87234	0.0206517
-0.916298	9.02244	0.0152684	9.14764	0.0159529	9.29324	0.0171116	9.56443	0.0186046	9.60725	0.0196761	9.63161	0.0203957
-0.785399	9.34784	0.0155235	9.37377	0.0161368	9.45056	0.0172807	9.54601	0.0185984	9.54782	0.0196325	9.51044	0.020295
-0.654499	9.64994	0.0157798	9.63576	0.0163683	9.55786	0.0173622	9.53802	0.0185951	9.37425	0.0194573	9.34953	0.0201226
-0.523599	9.93365	0.0160109	9.83796	0.0165335	9.65386	0.0174474	9.48936	0.0185466	9.24478	0.0193275	9.19717	0.0199467
-0.392699	10.1706	0.0161964	10.009	0.0166594	9.74853	0.0175315	9.45786	0.0185005	9.18353	0.0192525	9.11752	0.0198676
-0.2618	10.3661	0.0163421	10.1251	0.0167588	9.82034	0.0175986	9.51804	0.0185631	9.16219	0.0192275	9.01323	0.0197487
-0.1309	10.4747	0.0164413	10.2222	0.0168512	9.82326	0.0176039	9.46991	0.0185259	9.10504	0.0191565	8.96283	0.0196922
-3.33333e-07	10.4362	0.0164089	10.2134	0.0168438	9.85222	0.0176188	9.4809	0.018539	9.09793	0.0191599	8.93081	0.0196583
0.130899	10.335	0.0163204	10.1637	0.0167903	9.78453	0.0175437	9.52	0.0185637	9.18706	0.0192616	9.04237	0.0197882
0.261799	10.1678	0.0162121	10.0304	0.0166952	9.77739	0.0175525	9.49124	0.0185455	9.24691	0.0193213	9.07771	0.0198065
0.392699	9.91743	0.0160003	9.81546	0.016518	9.66297	0.017456	9.48698	0.0185355	9.29484	0.0193804	9.17855	0.0199263
0.523598	9.60661	0.0157488	9.596	0.0163168	9.56905	0.0173781	9.49463	0.0185421	9.33243	0.0194116	9.33598	0.0200917
0.654498	9.3203	0.0154983	9.37019	0.0161319	9.45962	0.017273	9.54171	0.0185831	9.49375	0.0195837	9.49666	0.0202564
0.785398	9.0605	0.0152847	9.12397	0.0159197	9.28781	0.0171172	9.49896	0.0185316	9.61315	0.0197029	9.66002	0.0204381
0.916298	8.74304	0.0150245	8.92587	0.0157473	9.18901	0.01703	9.55922	0.0186067	9.73608	0.0198197	9.85954	0.0206585
1.0472	8.56439	0.0148708	8.75742	0.0156098	9.08205	0.0169292	9.54595	0.0185999	9.86052	0.0199372	10.068	0.0208554
1.1781	8.39636	0.014728	8.61138	0.0154658	9.00418	0.0168507	9.54403	0.0185985	9.93211	0.0200061	10.2814	0.021096
1.309	8.2849	0.014632	8.53718	0.0154017	8.96675	0.0168194	9.54912	0.0186067	10.0665	0.0201586	10.3552	0.0211599
1.4399	8.26065	0.0146062	8.4834	0.0153552	8.973	0.0168278	9.59319	0.0186521	10.1286	0.0202249	10.4854	0.0212831
1.5708	8.28578	0.0146286	8.54101	0.0154141	8.99682	0.0168624	9.63109	0.0186753	10.1513	0.0202425	10.5072	0.0213181
1.7017	8.36646	0.0147071	8.58657	0.0154523	9.07896	0.016924	9.64335	0.0186743	10.167	0.0202467	10.4629	0.0212485
1.8326	8.48961	0.0148033	8.75031	0.015595	9.14774	0.0169789	9.67187	0.0187145	10.1105	0.0202023	10.3743	0.0211615
1.9635	8.68112	0.0149808	8.89658	0.0157303	9.23324	0.0170615	9.68574	0.0187357	10.0215	0.0201018	10.2881	0.0210878
2.09439	8.9433	0.0152032	9.10421	0.0159048	9.4097	0.0172346	9.69638	0.0187459	9.9228	0.0200124	10.0998	0.0208995
2.22529	9.22443	0.0154242	9.30709	0.0160777	9.49564	0.0173024	9.70185	0.0187421	9.80567	0.0198688	9.90119	0.020689
2.35619	9.47002	0.0156232	9.52873	0.0162587	9.61327	0.017412	9.68932	0.0187237	9.69066	0.0197801	9.68963	0.02046
2.48709	9.78765	0.0158965	9.76061	0.016467	9.7248	0.0175123	9.65618	0.0186989	9.5344	0.0196234	9.4917	0.020258
2.61799	10.0813	0.0161278	9.96345	0.0166352	9.82407	0.0176033	9.61625	0.0186511	9.43455	0.0195321	9.30535	0.0200528
2.74889	10.2671	0.0162664	10.1187	0.0167605	9.87856	0.0176432	9.59383	0.0186302	9.31045	0.0193698	9.19792	0.0199344
2.87979	10.4488	0.0164093	10.2112	0.0168269	9.91258	0.01768	9.58358	0.0186244	9.25524	0.0193234	9.08785	0.0198239
3.01069	10.518	0.0164793	10.3087	0.016927	9.90592	0.0176786	9.53523	0.0185776	9.19292	0.01929	9.02306	0.0197515
3.14159	10.4833	0.0164385	10.2907	0.0169015	9.87189	0.0176396	9.53599	0.0185878	9.19082	0.0192677	9.04476	0.0197907
3.27249	10.4427	0.0163973	10.2411	0.0168735	9.91872	0.017674	9.54184	0.0185845	9.26076	0.0193374	9.10675	0.0198475
3.40339	10.2819	0.0162842	10.1096	0.0167539	9.88588	0.0176531	9.59088	0.0186404	9.30532	0.0193809	9.1776	0.0199366
3.53429	10.0406	0.0160856	9.91251	0.0166017	9.80721	0.0175914	9.60723	0.0186535	9.4291	0.0195123	9.30006	0.0200638
3.66519	9.80116	0.0159121	9.75923	0.0164596	9.67105	0.0174636	9.67712	0.0187218	9.51576	0.0195979	9.4625	0.0202288
3.79609	9.5057	0.0156502	9.52756	0.0162621	9.60394	0.0173956	9.69608	0.0187457	9.68894	0.0197926	9.66345	0.0204372
3.92699	9.2325	0.0154496	9.29235	0.0160731	9.49887	0.0172947	9.73185	0.0187677	9.80277	0.0198734	9.87507	0.0206698
4.05789	8.95634	0.0152088	9.08831	0.0158952	9.35127	0.0171769	9.68879	0.0187342	9.90016	0.0199899	10.0967	0.0209007
4.18879	8.69871	0.0149856	8.90522	0.0157377	9.25252	0.0170879	9.7103	0.0187628	10.024	0.0201198	10.2838	0.0210994
4.31969	8.49968	0.0148181	8.71202	0.0155555	9.14193	0.0169898	9.66461	0.0187095	10.0976	0.0201849	10.4128	0.0212134
4.45059	8.32891	0.0146567	8.57273	0.0154375	9.02913	0.0168568	9.63386	0.0186708	10.1367	0.0202101	10.4984	0.0212987
4.58149	8.24354	0.0145837	8.52473	0.0154	8.96292	0.0168201	9.64272	0.0186959	10.0977	0.0201945	10.5423	0.0213605
4.71239	8.23279	0.0145808	8.46803	0.0153338	8.9743	0.01683	9.58912	0.0186391	10.1354	0.0202362	10.4839	0.0212953
4.84329	8.28113	0.0146176	8.51472	0.015378	8.94992	0.0167966	9.58429	0.0186332	10.0737	0.0201592	10.3602	0.0211525
4.97419	8.37486	0.0147097	8.6335	0.015495	8.98434	0.0168324	9.56283	0.0185867	9.96325	0.02005	10.2575	0.0210705
5.10509	8.5295	0.0148394	8.79561	0.0156494	9.09643	0.016947	9.55278	0.0185927	9.86027	0.0199496	10.0906	0.0208914
