-1.0472	45.8351	0.10391	45.9162	0.107325	46.3889	0.11441	46.8993	0.122477	47.241	0.12897	47.2902	0.132558
-0.916298	46.3093	0.104062	46.1562	0.107249	46.561	0.114075	46.966	0.122511	46.8324	0.128032	46.8613	0.131698
-0.785399	46.9305	0.104896	46.7112	0.107988	46.9881	0.114744	46.4957	0.121789	46.4866	0.127804	46.3561	0.131085
-0.654499	47.5221	0.105493	47.2861	0.108843	47.1987	0.11514	47.0803	0.122729	46.2226	0.127332	46.1844	0.131261
-0.523599	48.2977	0.106417	47.758	0.109251	47.5562	0.115527	46.7837	0.122528	45.8976	0.127165	45.6521	0.130315
-0.392699	48.8266	0.106762	48.3607	0.109747	47.6599	0.115537	46.6743	0.12224	45.8654	0.126732	45.3843	0.13012
-0.2618	49.1172	0.1072	48.6726	0.110251	47.5593	0.115142	46.7044	0.122348	45.795	0.126772	45.057	0.129446
-0.1309	49.3056	0.107294	48.7045	0.110192	47.8543	0.115805	46.9633	0.122803	45.6966	0.126626	45.081	0.129649
-3.33333e-07	49.332	0.107423	48.7222	0.110457	47.8201	0.115726	46.4371	0.121908	45.487	0.126428	45.1883	0.12995
0.130899	49.1618	0.107314	48.5431	0.110155	47.6902	0.11566	46.7237	0.122361	45.6629	0.126603	45.2081	0.129572
0.261799	48.6672	0.106639	48.3218	0.110013	47.3829	0.115237	46.5889	0.122151	45.7588	0.126841	45.3484	0.129863
0.392699	48.2063	0.106319	47.8808	0.109461	47.3145	0.115092	46.8368	0.122708	46.2904	0.127496	45.5322	0.130036
0.523598	47.4781	0.105502	47.553	0.109097	46.9618	0.114586	46.7105	0.122419	45.9566	0.126968	46.1046	0.13106
0.654498	46.7882	0.104662	46.8246	0.108051	46.8731	0.114534	46.518	0.121781	46.7111	0.128109	46.7768	0.132072
0.785398	46.221	0.103982	46.2454	0.107357	46.6175	0.114259	46.6765	0.121961	46.7208	0.127924	46.767	0.131859
0.916298	45.6852	0.103721	45.7574	0.10687	46.3954	0.114051	47.0903	0.122903	47.2436	0.128939	47.516	0.132846
1.0472	45.0987	0.102854	45.5327	0.10692	46.3178	0.114089	47.0874	0.122892	47.6002	0.129293	47.9301	0.133477
1.1781	44.7668	0.102475	45.0612	0.106297	46.1489	0.113662	47.1501	0.12282	47.8103	0.129248	48.3869	0.13394
1.309	44.5586	0.102488	45.2372	0.106595	45.6985	0.113118	47.1293	0.122698	48.1092	0.129584	48.6063	0.134195
1.4399	44.1766	0.102029	44.9407	0.106215	46.0609	0.113991	47.0956	0.122819	48.141	0.129956	48.9606	0.13488
1.5708	44.6112	0.102562	45.1777	0.106686	45.8339	0.113395	47.2399	0.123062	48.2755	0.129963	48.8134	0.134479
1.7017	44.6247	0.102345	45.1805	0.106496	46.0706	0.113725	47.3503	0.123056	48.1819	0.129746	48.7651	0.134256
1.8326	44.9774	0.102726	45.4565	0.106903	46.3496	0.113929	47.4103	0.123177	48.3739	0.129974	48.3774	0.133858
1.9635	45.314	0.103204	45.8375	0.107444	46.604	0.114356	47.2884	0.122933	48.0993	0.130213	48.4456	0.134595
2.09439	46.0977	0.104029	46.6072	0.108281	47.1183	0.114916	47.3748	0.123219	48.0232	0.129611	47.9956	0.133472
2.22529	46.8267	0.104825	46.9138	0.108492	47.1703	0.114831	47.4029	0.123022	47.4271	0.128863	47.2875	0.132257
2.35619	47.3937	0.105357	47.3253	0.108827	47.5599	0.115497	47.1724	0.12266	47.1709	0.128443	47.1787	0.132478
2.48709	48.1111	0.106455	48.0287	0.109553	47.7233	0.115726	47.3354	0.123088	46.9834	0.128205	46.6679	0.132062
2.61799	48.6951	0.10685	48.1839	0.109638	48.0024	0.116136	47.1183	0.12256	46.6374	0.127893	46.0384	0.130868
2.74889	49.4235	0.107368	48.7444	0.11049	48.0955	0.116191	47.0169	0.122536	46.2289	0.127294	45.8413	0.130532
2.87979	49.5201	0.107559	48.9664	0.110611	47.963	0.115961	46.9938	0.12256	46.1387	0.127256	45.231	0.129729
3.01069	49.8116	0.107943	48.9973	0.110604	48.1486	0.116121	47.2048	0.123097	45.9269	0.126938	45.4829	0.130074
3.14159	49.8563	0.10807	49.0709	0.110705	47.9903	0.115953	46.9448	0.122833	46.0947	0.127436	45.5554	0.130225
3.27249	49.4801	0.10751	49.1024	0.110491	48.1084	0.115948	47.2728	0.122984	46.0418	0.126797	45.581	0.130037
3.40339	49.237	0.107293	48.5504	0.110091	48.1094	0.116024	47.1784	0.122609	46.5806	0.127983	45.8629	0.130667
3.53429	48.7508	0.107024	48.307	0.109896	47.9992	0.116007	47.2573	0.122952	46.2521	0.127216	46.3246	0.131323
3.66519	48.1061	0.106125	47.9579	0.109586	47.6404	0.115581	47.3618	0.123217	46.8682	0.128311	46.3063	0.131067
3.79609	47.3699	0.105186	47.6161	0.108991	47.2974	0.114983	47.3274	0.123133	47.1117	0.128575	46.8908	0.131742
3.92699	46.6268	0.104473	46.8876	0.108304	47.1734	0.115095	47.1629	0.122811	47.3328	0.128884	47.3254	0.132486
4.05789	46.2374	0.104265	46.4002	0.107987	46.9657	0.114896	47.3076	0.123121	47.6738	0.129038	48.015	0.13378
4.18879	45.3966	0.103235	45.8801	0.107163	46.6979	0.114516	47.2176	0.122929	48.0797	0.129988	48.2612	0.133744
4.31969	44.8775	0.102591	45.3902	0.106782	46.4457	0.114174	47.3808	0.123128	48.0205	0.129509	48.7673	0.134492
4.45059	44.502	0.102276	45.3276	0.106708	46.1514	0.113801	47.5193	0.123206	48.3808	0.129869	48.6712	0.134405
4.58149	44.4572	0.102296	45.0813	0.106558	46.0656	0.113816	47.3145	0.123176	48.3635	0.130351	48.8766	0.134545
4.71239	44.7084	0.102551	44.9265	0.106318	45.889	0.113522	47.5	0.123441	48.2998	0.130222	48.591	0.134308
4.84329	44.4191	0.102062	44.9403	0.105973	45.9864	0.113551	47.2065	0.122887	48.1148	0.129687	48.5725	0.133981
4.97419	44.5381	0.102237	44.9867	0.10604	46.0336	0.113887	47.1493	0.122858	47.5803	0.128967	48.2471	0.133806
5.10509	45.045	0.102919	45.4362	0.106746	46.1464	0.113837	47.132	0.122997	47.695	0.129311	48.1578	0.134152
