-1.0472	0.218837	0.00584254	0.228789	0.0062693	0.254724	0.00701948	0.260795	0.00767868	0.265884	0.0080329	0.265496	0.00840163
-0.916298	0.227111	0.00604048	0.239602	0.00652276	0.24469	0.0069961	0.27779	0.00805963	0.250798	0.00782287	0.248946	0.00830725
-0.785399	0.252311	0.00650251	0.255076	0.00676413	0.258743	0.00710986	0.250475	0.00753699	0.238499	0.00761751	0.239201	0.00804305
-0.654499	0.279033	0.00693146	0.290198	0.00719187	0.273073	0.00746039	0.246048	0.00741257	0.240745	0.00774872	0.230474	0.00762593
-0.523599	0.294529	0.0069152	0.298779	0.00725394	0.269045	0.00720203	0.23992	0.00741404	0.225097	0.00748424	0.218305	0.00795871
-0.392699	0.323883	0.00737783	0.306511	0.00737821	0.282578	0.00748555	0.251894	0.0075701	0.227996	0.00758414	0.189189	0.00688734
-0.2618	0.336862	0.00755595	0.317264	0.00757961	0.273569	0.0073974	0.239852	0.00731656	0.205046	0.00713033	0.206245	0.00743897
-0.1309	0.357114	0.00770231	0.334741	0.00775546	0.263487	0.00728291	0.245166	0.00721775	0.224994	0.00747468	0.216928	0.00781448
-3.33333e-07	0.341743	0.00754148	0.330966	0.00773136	0.264256	0.00719859	0.248835	0.00756656	0.218358	0.00709569	0.200902	0.00725205
0.130899	0.341325	0.0076113	0.323605	0.00757636	0.27728	0.00747199	0.256583	0.00775575	0.210271	0.00730724	0.195524	0.00724413
0.261799	0.314997	0.00723256	0.29772	0.00737152	0.26992	0.00755609	0.246846	0.00754812	0.223274	0.00744415	0.211042	0.00766437
0.392699	0.299846	0.00695894	0.283966	0.00705778	0.266269	0.00733023	0.255143	0.00793334	0.21136	0.00704268	0.215185	0.00751712
0.523598	0.276815	0.00681448	0.284917	0.00705644	0.258287	0.00698589	0.264237	0.00782636	0.22786	0.00762797	0.223422	0.00746533
0.654498	0.259249	0.00663795	0.260389	0.0068001	0.250392	0.00685278	0.257021	0.00752941	0.241958	0.00786864	0.239447	0.00799983
0.785398	0.239843	0.00626126	0.228689	0.00629814	0.237872	0.00670202	0.25035	0.00773863	0.252541	0.00791158	0.242623	0.00812546
0.916298	0.215794	0.00599353	0.230041	0.00639411	0.253044	0.00719478	0.260958	0.00759596	0.247651	0.00775778	0.257501	0.00809256
1.0472	0.20295	0.00587692	0.205702	0.00591493	0.230583	0.00661755	0.26605	0.00777867	0.276363	0.0080968	0.278531	0.00884116
1.1781	0.193567	0.00562553	0.215206	0.00625119	0.229463	0.00663931	0.260634	0.00783204	0.278444	0.0080938	0.300434	0.00894515
1.309	0.190529	0.00546858	0.202468	0.00595302	0.218182	0.00649784	0.258527	0.00768054	0.280775	0.0083614	0.314187	0.00906657
1.4399	0.177692	0.00523396	0.205207	0.00599883	0.219539	0.00649407	0.283758	0.00802492	0.295708	0.00873863	0.320457	0.00965656
1.5708	0.195306	0.00596764	0.210739	0.0062936	0.22844	0.00678257	0.266132	0.00786528	0.298304	0.00869847	0.327406	0.00930301
1.7017	0.173452	0.00525492	0.195851	0.00577035	0.216649	0.00652406	0.260066	0.00785744	0.287587	0.00851538	0.29585	0.00868351
