-1.0472	46.4055	0.0398632	46.6414	0.041474	46.926	0.0442767	47.3158	0.0476688	47.6619	0.0505422	47.7562	0.0522838
-0.916298	46.9472	0.0400668	47.0836	0.0416335	47.1674	0.0443543	47.3065	0.0476525	47.397	0.0503938	47.3526	0.0520492
-0.785399	47.7032	0.040379	47.5619	0.0418366	47.4316	0.044482	47.2389	0.047609	47.0009	0.0501633	46.8082	0.0517451
-0.654499	48.4897	0.0407021	48.1604	0.0420829	47.7892	0.0446527	47.229	0.0476293	46.6853	0.0500278	46.415	0.0515737
-0.523599	49.1339	0.0409669	48.6983	0.0423157	47.9131	0.0447098	47.297	0.0476748	46.6101	0.0499921	46.1273	0.0514272
-0.392699	49.5546	0.0410917	49.0919	0.0424837	48.1909	0.0448058	47.1412	0.0475658	46.3147	0.0498272	45.8272	0.0512509
-0.2618	50.0441	0.0412962	49.3937	0.0425993	48.3002	0.0448443	47.2043	0.0476053	46.2374	0.0497831	45.7307	0.0512446
-0.1309	50.2404	0.0413931	49.5904	0.0426934	48.3968	0.0449189	47.156	0.0475921	46.2085	0.0497899	45.5916	0.0511445
-3.33333e-07	50.2578	0.0413798	49.6324	0.0427101	48.3834	0.0449185	47.2088	0.0476164	46.2313	0.0497927	45.5624	0.0511544
0.130899	50.0326	0.0412882	49.3618	0.0425621	48.3115	0.0448734	47.1374	0.0475454	46.239	0.0497911	45.578	0.0511145
0.261799	49.59	0.0411207	49.0862	0.0424788	48.1718	0.0448006	47.1378	0.0475583	46.2851	0.0498029	45.835	0.051234
0.392699	49.1153	0.0409465	48.6813	0.0423215	47.9286	0.0447045	47.1738	0.0476119	46.5498	0.0499588	46.1561	0.0514443
0.523598	48.3813	0.0406495	48.1891	0.0421172	47.7785	0.0446407	47.1328	0.0475581	46.7269	0.0500602	46.4698	0.0516105
0.654498	47.6611	0.0403377	47.5575	0.0418414	47.374	0.0444558	47.2925	0.0476543	47.0225	0.0501825	46.845	0.0517751
0.785398	47.011	0.0400871	47.1199	0.0416514	47.0856	0.0443115	47.2076	0.0476051	47.2792	0.0503212	47.2602	0.0519945
0.916298	46.3218	0.0398263	46.5656	0.0414408	46.9361	0.0442809	47.3305	0.0476591	47.5764	0.0504849	47.6819	0.0522426
1.0472	45.8558	0.0396412	46.1595	0.0412639	46.6571	0.0441566	47.4587	0.0477505	47.9185	0.0506551	48.1671	0.052498
1.1781	45.4585	0.0394763	45.799	0.0411068	46.5738	0.0441069	47.303	0.0476255	48.1535	0.0507544	48.4908	0.0526207
1.309	45.1969	0.0393596	45.5269	0.0409741	46.4386	0.0440426	47.4844	0.0477315	48.4078	0.0508758	48.8785	0.0528175
1.4399	45.0678	0.0393268	45.5717	0.0410181	46.3795	0.0440123	47.549	0.0477775	48.5765	0.0509727	49.0529	0.0529382
1.5708	45.082	0.0393141	45.5859	0.0410285	46.5694	0.0441235	47.6456	0.0478375	48.6444	0.0510331	49.2533	0.0530463
1.7017	45.3629	0.0394322	45.7571	0.0410931	46.6158	0.0441319	47.5651	0.0477686	48.5142	0.0509157	49.1042	0.0529415
1.8326	45.6656	0.0395443	46.0802	0.0412356	46.778	0.0441606	47.69	0.0478398	48.4619	0.0509098	48.8616	0.05277
1.9635	46.2236	0.0398014	46.442	0.041375	47.0804	0.0443507	47.7177	0.04785	48.3289	0.0508659	48.5181	0.0526488
2.09439	46.7414	0.0399999	46.9531	0.0415991	47.2897	0.0444467	47.7956	0.0479158	48.0235	0.0507021	48.1069	0.0524353
2.22529	47.4553	0.0402759	47.476	0.0418215	47.6869	0.0446024	47.667	0.0478146	47.7652	0.050571	47.7006	0.0522422
2.35619	48.0636	0.0405195	47.9136	0.0419707	47.831	0.0446573	47.6549	0.0478136	47.4419	0.0503674	47.2502	0.0519745
2.48709	48.86	0.0408573	48.5657	0.0422798	48.0899	0.0448035	47.6786	0.0478665	47.1626	0.0502941	46.7905	0.0517793
2.61799	49.4475	0.0410769	48.9734	0.0424379	48.3179	0.044893	47.5654	0.0477905	46.7989	0.0500746	46.4084	0.0515742
2.74889	49.8887	0.0412276	49.3685	0.0425956	48.4239	0.0449227	47.4523	0.0476985	46.6501	0.0499859	46.0957	0.0513816
2.87979	50.3312	0.0414044	49.6647	0.0426973	48.4569	0.0449164	47.3939	0.047672	46.3821	0.049838	45.9206	0.0512956
3.01069	50.4443	0.0414659	49.7424	0.0427433	48.6188	0.0450187	47.5038	0.0478028	46.3736	0.0498519	45.8213	0.0512777
